ticker,return,buy and hold return,Max. Drawdown [%],Avg. Drawdown [%],Max. Drawdown Duration,Avg. Drawdown Duration,Num Trades,Win Rate [%],Best Trade [%],Worst Trade [%],Avg. Trade [%],Max. Trade Duration,Avg. Trade Duration,plot_path
sz-300463,-1.95,-10.244360902255638,-2.629999999999999,-2.629999999999999,143.0,143.0,1.0,0.0,-9.133489461358323,-9.133489461358323,-9.133489461358323,136.0,136.0,./results/plots/./data/raw/outsample\history_stock_sz-300463.csv.html
sz-002004,0.65,6.115107913669079,-0.2399040383846418,-0.057337992561161864,63.0,12.25,2.0,50.0,12.5230202578269,-0.5385996409335791,5.790817973371687,81.0,45.5,./results/plots/./data/raw/outsample\history_stock_sz-002004.csv.html
sz-000415,0.02,-1.3698630136986212,-0.049965024482856446,-0.022487257944836525,33.0,14.0,3.0,66.66666666666666,1.8433179723502224,-1.363636363636378,0.30143823922084145,34.0,27.333333333333332,./results/plots/./data/raw/outsample\history_stock_sz-000415.csv.html
sz-002797,-0.01,-6.870229007633591,-0.37882564051440193,-0.21939782775345362,107.0,66.0,2.0,50.0,1.4563106796116498,-1.605136436597121,-0.08613786382490884,69.0,54.5,./results/plots/./data/raw/outsample\history_stock_sz-002797.csv.html
sh-688002,-1.0999999999999999,-2.011346054667357,-3.9235212109141604,-2.772463878112008,72.0,63.0,1.0,0.0,-2.9842647856755278,-2.9842647856755278,-2.9842647856755278,84.0,84.0,./results/plots/./data/raw/outsample\history_stock_sh-688002.csv.html
sz-000543,-0.15,13.41463414634148,-0.21999999999999797,-0.21999999999999797,57.0,57.0,1.0,0.0,-3.124999999999989,-3.124999999999989,-3.124999999999989,56.0,56.0,./results/plots/./data/raw/outsample\history_stock_sz-000543.csv.html
sh-600733,-0.5499999999999999,-9.203142536475873,-0.9078212290502763,-0.39421695320913663,65.0,22.75,1.0,0.0,-6.351039260969982,-6.351039260969982,-6.351039260969982,90.0,90.0,./results/plots/./data/raw/outsample\history_stock_sh-600733.csv.html
sz-002268,0.15,3.031015037593983,-2.3962133911842987,-1.3808548038787372,22.0,13.2,1.0,100.0,0.3358710255262132,0.3358710255262132,0.3358710255262132,58.0,58.0,./results/plots/./data/raw/outsample\history_stock_sz-002268.csv.html
sh-600307,-0.05,-4.145077720207246,-0.10000000000000009,-0.054999999999999494,93.0,47.5,1.0,0.0,-2.631578947368407,-2.631578947368407,-2.631578947368407,100.0,100.0,./results/plots/./data/raw/outsample\history_stock_sh-600307.csv.html
sh-600037,-0.08,-4.4038668098818485,-0.5491762356465313,-0.13980993810704945,92.0,19.166666666666668,2.0,50.0,0.11198208286673506,-1.0033444816053505,-0.447243114410667,78.0,51.0,./results/plots/./data/raw/outsample\history_stock_sh-600037.csv.html
sz-002294,-1.63,-13.99427344309234,-1.9355482390501888,-1.00769029555543,124.0,63.0,2.0,0.0,-3.1472461596103396,-3.1854838709677424,-3.1663669027047425,76.0,49.5,./results/plots/./data/raw/outsample\history_stock_sz-002294.csv.html
sz-002419,-0.6,-13.714285714285715,-0.6000000000000005,-0.6000000000000005,110.0,110.0,1.0,0.0,-9.009009009009016,-9.009009009009016,-9.009009009009016,109.0,109.0,./results/plots/./data/raw/outsample\history_stock_sz-002419.csv.html
sz-002183,-0.08,-9.49720670391061,-0.4593110334498274,-0.3846400182747567,96.0,59.5,1.0,0.0,-1.1922503725782407,-1.1922503725782407,-1.1922503725782407,80.0,80.0,./results/plots/./data/raw/outsample\history_stock_sz-002183.csv.html
sh-600021,-1.02,-8.859566446748346,-1.6432626232447012,-0.5710476232717994,149.0,51.0,2.0,50.0,1.0416666666666519,-10.44362292051757,-4.874159132550271,99.0,57.0,./results/plots/./data/raw/outsample\history_stock_sh-600021.csv.html
sz-300024,-0.49,6.305418719211811,-1.090000000000002,-1.090000000000002,140.0,140.0,2.0,50.0,0.8016032064128265,-5.377358490566042,-2.3367317576530766,50.0,36.0,./results/plots/./data/raw/outsample\history_stock_sz-300024.csv.html
sh-603290,0.0,1.9985331866520124,-0.0,,,,0.0,,,,,,,./results/plots/./data/raw/outsample\history_stock_sh-603290.csv.html
sh-600201,-1.18,-9.002169197396963,-1.1800000000000033,-1.1800000000000033,119.0,119.0,1.0,0.0,-12.356020942408396,-12.356020942408396,-12.356020942408396,118.0,118.0,./results/plots/./data/raw/outsample\history_stock_sh-600201.csv.html
sh-603589,-5.5,-12.806681746998432,-5.500000000000005,-5.500000000000005,121.0,121.0,1.0,0.0,-9.874326750448837,-9.874326750448837,-9.874326750448837,120.0,120.0,./results/plots/./data/raw/outsample\history_stock_sh-603589.csv.html
sz-002156,2.73,7.707380796864781,-0.8175473579262182,-0.3297525002859419,50.0,18.285714285714285,3.0,100.0,9.88063660477454,0.7323568575233086,5.9702881608791,36.0,27.333333333333332,./results/plots/./data/raw/outsample\history_stock_sz-002156.csv.html
sh-600038,0.13999999999999999,-2.922293557671021,-3.5119969040247723,-1.138864929325325,85.0,30.6,3.0,66.66666666666666,1.8567639257294433,-1.822222222222225,0.09334592195910929,21.0,18.333333333333332,./results/plots/./data/raw/outsample\history_stock_sh-600038.csv.html
sh-600273,-0.02,-5.032618825722283,-0.33969427515235795,-0.1538984811328481,61.0,18.8,1.0,0.0,-0.19550342130987275,-0.19550342130987275,-0.19550342130987275,95.0,95.0,./results/plots/./data/raw/outsample\history_stock_sh-600273.csv.html
sz-002670,-0.43,-16.983016983016977,-0.5890575079872229,-0.3645007651891352,52.0,31.5,1.0,0.0,-4.9030786773090025,-4.9030786773090025,-4.9030786773090025,65.0,65.0,./results/plots/./data/raw/outsample\history_stock_sz-002670.csv.html
